"cyclone_id","cyclone_num","station_id","speed_gustwind","time"
"196611","6608","59838","34","1966/7/26 0:00"
"196612","6609","59838","20","1966/8/2 0:00"
"196616","6611","58472","16","1966/8/14 11:31"
"196616","6611","58472","16","1966/8/14 11:31"
"196616","6611","58666","40","1966/8/16 0:00"
"196616","6611","58666","40","1966/8/15 0:00"
"196616","6611","58847","27","1966/8/17 5:14"
"196616","6611","59134","18","1966/8/17 0:00"
"196618","6612","50953","19","1966/8/27 16:07"
"196618","6612","54342","20","1966/8/26 18:45"
"196620","6614","58666","34","1966/9/2 0:00"
"196620","6614","58725","17","1966/9/3 0:00"
"196620","6614","58847","37","1966/9/3 13:38"
"196621","6615","54753","24","1966/9/9 0:00"
"196621","6615","54776","26","1966/9/9 6:01"
"196621","6615","54857","20","1966/9/8 16:29"
"196621","6615","54857","20","1966/9/8 16:29"
"196621","6615","58027","17","1966/9/8 0:00"
"196621","6615","58150","16","1966/9/7 17:51"
"196621","6615","58238","16","1966/9/7 21:22"
"196621","6615","58265","18","1966/9/8 0:00"
"196621","6615","58472","27","1966/9/7 19:05"
"196621","6615","58472","27","1966/9/8 0:52"
"196621","6615","58477","18","1966/9/7 0:00"
"196621","6615","58666","40","1966/9/6 0:00"
"196621","6615","58847","20","1966/9/7 3:15"
"196625","6617","58472","23","1966/9/17 17:00"
"196625","6617","58472","23","1966/9/17 17:00"
"196625","6617","58472","23","1966/9/17 17:00"
"196625","6617","58666","40","1966/9/16 0:00"
"196625","6617","58666","40","1966/9/16 0:00"
"196625","6617","58847","17","1966/9/16 0:00"
"196625","6617","59134","24","1966/9/14 0:00"
"196625","6617","59134","24","1966/9/15 0:00"
"196625","6617","59316","16","1966/9/15 5:28"
"196625","6617","59501","17","1966/9/15 14:25"
"196629","6618","58472","24","1966/9/23 16:11"
"196629","6618","58472","24","1966/9/23 16:11"
"196629","6618","58477","18","1966/9/24 0:00"
"196629","6618","58666","40","1966/9/22 0:00"
"196708","6702","58847","16","1967/6/30 13:13"
"196708","6702","59134","18","1967/6/30 0:00"
"196708","6702","59316","31","1967/6/30 13:37"
"196708","6702","59501","20","1967/6/30 21:20"
"196711","6704","58666","24","1967/7/12 0:00"
"196714","6705","54342","16","1967/7/30 13:15"
"196714","6705","54497","18","1967/7/30 0:00"
"196714","6705","54662","40","1967/7/29 0:00"
"196714","6705","54753","24","1967/7/29 0:00"
"196714","6705","54776","30","1967/7/29 4:23"
"196717","6706","59265","18","1967/8/3 0:00"
"196717","6706","59287","17","1967/8/3 8:02"
"196717","6706","59293","17","1967/8/3 0:00"
"196717","6706","59663","25","1967/8/3 0:00"
"196717","6706","59758","24","1967/8/2 0:00"
"196717","6706","59838","18","1967/8/2 0:00"
"196719","6708","58847","20","1967/7/31 17:49"
"196724","6710","59287","16","1967/8/16 13:35"
"196724","6710","59316","20","1967/8/16 8:04"
"196724","6710","59501","23","1967/8/16 8:30"
"196724","6710","59663","19","1967/8/17 0:00"
"196726","6711","59287","24","1967/8/21 22:53"
"196726","6711","59316","16","1967/8/20 11:36"
"196726","6711","59501","25","1967/8/21 15:40"
"196731","6714","58666","24","1967/8/29 0:00"
